"","Time","strain","OD600","trial","mean_OD600","sem_OD600"
"6603",14,"Pa14_48650",4.287,"trial_4",4.47275,0.139963909038485
"6604",14,"Pa14_58770",4.715,"trial_4",4.5975,0.0796978669727114
"6605",14,"Pa14_06570",4.632,"trial_4",4.6245,0.0830567075356752
"6606",14,"Pa14_32750",4.152,"trial_4",4.37575,0.103270175591342
"6607",14,"Pa14_62830",2.769,"trial_4",3.5615,0.270870664093893
"6608",14,"Pa14_17250",4.614,"trial_4",4.55,0.0815475321515005
"6609",14,"Pa14_20440",4.657,"trial_4",4.47025,0.129150025809779
"6610",14,"Pa14_68350",4.176,"trial_4",4.38225,0.0874484371882463
"6611",14,"Pa14_72840",4.396,"trial_4",4.49075,0.05736633013653
"6612",14,"Pa14",4.476,"trial_4",4.49875,0.100591065706652
"6613",14.25,"Pa14_51430",4.338,"trial_4",4.97175,0.243108472017465
"6614",14.25,"Pa14_16930",3.106,"trial_4",3.5785,0.428439513428286
"6615",14.25,"Pa14_09810",4.282,"trial_4",4.5765,0.201159348113214
"6616",14.25,"Pa14_64590",4.19,"trial_4",4.09075,0.0667125363031567
"6617",14.25,"Pa14_05300",4.011,"trial_4",4.04,0.17989580317506
"6618",14.25,"Pa14_18520",4.394,"trial_4",4.55325,0.0909618738813135
"6619",14.25,"Pa14_01960",4.194,"trial_4",4.20225,0.103325033268807
"6620",14.25,"Pa14_09480",4.13,"trial_4",4.4195,0.122519046138413
"6621",14.25,"Pa14_19120",4.56,"trial_4",4.471,0.155003763395172
"6622",14.25,"Pa14_48650",4.286,"trial_4",4.4595,0.139717870486682
"6623",14.25,"Pa14_58770",4.741,"trial_4",4.60875,0.0878913865707746
"6624",14.25,"Pa14_06570",4.657,"trial_4",4.62925,0.0912919994669121
"6625",14.25,"Pa14_32750",4.174,"trial_4",4.37525,0.102892642270151
"6626",14.25,"Pa14_62830",2.887,"trial_4",3.62975,0.252246366012806
"6627",14.25,"Pa14_17250",4.607,"trial_4",4.554,0.0953563492030465
"6628",14.25,"Pa14_20440",4.65,"trial_4",4.454,0.134161594107007
"6629",14.25,"Pa14_68350",4.206,"trial_4",4.3875,0.0878687468140218
"6630",14.25,"Pa14_72840",4.455,"trial_4",4.491,0.0570043857961823
"6631",14.25,"Pa14",4.51,"trial_4",4.51025,0.112956020202555
"6632",14.5,"Pa14_51430",4.36,"trial_4",4.98275,0.23936004087288
"6633",14.5,"Pa14_16930",3.115,"trial_4",3.58025,0.430054526581611
"6634",14.5,"Pa14_09810",4.247,"trial_4",4.56525,0.21502107454852
"6635",14.5,"Pa14_64590",4.151,"trial_4",4.051,0.0625393209642276
"6636",14.5,"Pa14_05300",3.974,"trial_4",4.00425,0.18087950639399
"6637",14.5,"Pa14_18520",4.451,"trial_4",4.566,0.0785100842779662
"6638",14.5,"Pa14_01960",4.169,"trial_4",4.176,0.105395287687195
"6639",14.5,"Pa14_09480",4.192,"trial_4",4.42775,0.121565740102492
"6640",14.5,"Pa14_19120",4.536,"trial_4",4.44775,0.158310020213504
"6641",14.5,"Pa14_48650",4.277,"trial_4",4.43825,0.137155857208749
"6642",14.5,"Pa14_58770",4.707,"trial_4",4.6,0.0896679058154773
"6643",14.5,"Pa14_06570",4.692,"trial_4",4.62675,0.0968180208776583
"6644",14.5,"Pa14_32750",4.207,"trial_4",4.375,0.101995914950878
"6645",14.5,"Pa14_62830",2.983,"trial_4",3.6885,0.239189429811046
"6646",14.5,"Pa14_17250",4.597,"trial_4",4.541,0.101716108196621
"6647",14.5,"Pa14_20440",4.693,"trial_4",4.45925,0.14762981575549
"6648",14.5,"Pa14_68350",4.229,"trial_4",4.38125,0.0828345489515093
"6649",14.5,"Pa14_72840",4.553,"trial_4",4.4975,0.0671224006324762
"6650",14.5,"Pa14",4.601,"trial_4",4.53825,0.124325764961786
"6651",14.75,"Pa14_51430",4.387,"trial_4",4.99325,0.233950983113985
"6652",14.75,"Pa14_16930",3.102,"trial_4",3.602,0.45098632647417
"6653",14.75,"Pa14_09810",4.204,"trial_4",4.58375,0.249708621864231
"6654",14.75,"Pa14_64590",4.11,"trial_4",4.01375,0.067872889776896
"6655",14.75,"Pa14_05300",3.936,"trial_4",3.96675,0.180495325424234
"6656",14.75,"Pa14_18520",4.408,"trial_4",4.5515,0.0841372886022204
"6657",14.75,"Pa14_01960",4.144,"trial_4",4.14875,0.108005690436507
"6658",14.75,"Pa14_09480",4.241,"trial_4",4.42325,0.124051316666397
"6659",14.75,"Pa14_19120",4.533,"trial_4",4.429,0.162108502758698
"6660",14.75,"Pa14_48650",4.252,"trial_4",4.41275,0.136160062059328
"6661",14.75,"Pa14_58770",4.745,"trial_4",4.60675,0.0986039003623419
"6662",14.75,"Pa14_06570",4.696,"trial_4",4.619,0.102121659472089
"6663",14.75,"Pa14_32750",4.232,"trial_4",4.36775,0.103729114363647
"6664",14.75,"Pa14_62830",3.11,"trial_4",3.74225,0.213909005186785
"6665",14.75,"Pa14_17250",4.578,"trial_4",4.5305,0.10695910433432
"6666",14.75,"Pa14_20440",4.638,"trial_4",4.437,0.152557093137837
"6667",14.75,"Pa14_68350",4.261,"trial_4",4.36425,0.0795753050051752
"6668",14.75,"Pa14_72840",4.524,"trial_4",4.48725,0.069830001909399
"6669",14.75,"Pa14",4.609,"trial_4",4.54575,0.13735378589613
"6670",15,"Pa14_51430",4.407,"trial_4",5.0165,0.231374696110011
"6671",15,"Pa14_16930",3.098,"trial_4",3.59425,0.451042011162301
"6672",15,"Pa14_09810",4.159,"trial_4",4.571,0.273493753737326
"6673",15,"Pa14_64590",4.063,"trial_4",3.9815,0.0666264462006892
"6674",15,"Pa14_05300",3.896,"trial_4",3.9285,0.180590005260535
"6675",15,"Pa14_18520",4.423,"trial_4",4.54425,0.085447230304245
"6676",15,"Pa14_01960",4.11,"trial_4",4.11825,0.109964672357383
"6677",15,"Pa14_09480",4.281,"trial_4",4.42025,0.130746175852298
"6678",15,"Pa14_19120",4.536,"trial_4",4.4055,0.170042396674084
"6679",15,"Pa14_48650",4.242,"trial_4",4.3925,0.135192147207841
"6680",15,"Pa14_58770",4.761,"trial_4",4.61025,0.104657676100068
"6681",15,"Pa14_06570",4.702,"trial_4",4.61675,0.106384816429163
"6682",15,"Pa14_32750",4.259,"trial_4",4.363,0.105010316953463
"6683",15,"Pa14_62830",3.191,"trial_4",3.78775,0.202242583300352
"6684",15,"Pa14_17250",4.561,"trial_4",4.51975,0.120358751932158
"6685",15,"Pa14_20440",4.649,"trial_4",4.43425,0.164291090750533
"6686",15,"Pa14_68350",4.271,"trial_4",4.3565,0.0829301915267695
"6687",15,"Pa14_72840",4.52,"trial_4",4.474,0.079911409281362
"6688",15,"Pa14",4.642,"trial_4",4.536,0.140206989840022
"6689",15.25,"Pa14_51430",4.44,"trial_4",5.02775,0.221061218896486
"6690",15.25,"Pa14_16930",3.096,"trial_4",3.577,0.445085572296684
"6691",15.25,"Pa14_09810",4.112,"trial_4",4.54125,0.277737698497461
"6692",15.25,"Pa14_64590",4.018,"trial_4",3.94175,0.0699206395375023
"6693",15.25,"Pa14_05300",3.856,"trial_4",3.89175,0.179767152635476
"6694",15.25,"Pa14_18520",4.442,"trial_4",4.552,0.0852330139480393
"6695",15.25,"Pa14_01960",4.081,"trial_4",4.0895,0.112214452426295
"6696",15.25,"Pa14_09480",4.326,"trial_4",4.412,0.139751565286404
"6697",15.25,"Pa14_19120",4.548,"trial_4",4.39475,0.176127971940859
"6698",15.25,"Pa14_48650",4.222,"trial_4",4.365,0.132899084521552
"6699",15.25,"Pa14_58770",4.754,"trial_4",4.61025,0.114561755544044
"6700",15.25,"Pa14_06570",4.713,"trial_4",4.60975,0.110547406874457
"6701",15.25,"Pa14_32750",4.288,"trial_4",4.348,0.101701360200671
"6702",15.25,"Pa14_62830",3.271,"trial_4",3.827,0.188614686596776
"6703",15.25,"Pa14_17250",4.536,"trial_4",4.50375,0.127858238556092
"6704",15.25,"Pa14_20440",4.671,"trial_4",4.4205,0.17078568441178
"6705",15.25,"Pa14_68350",4.288,"trial_4",4.33175,0.0828958935452574
"6706",15.25,"Pa14_72840",4.518,"trial_4",4.46625,0.0810127304810793
"6707",15.25,"Pa14",4.735,"trial_4",4.5565,0.151937212909368
"6708",15.5,"Pa14_51430",4.456,"trial_4",5.03125,0.214138341187809
"6709",15.5,"Pa14_16930",3.097,"trial_4",3.5825,0.449960090822879
"6710",15.5,"Pa14_09810",4.072,"trial_4",4.55375,0.308281898863145
"6711",15.5,"Pa14_64590",3.973,"trial_4",3.901,0.0694922057979646
"6712",15.5,"Pa14_05300",3.817,"trial_4",3.85525,0.179374549941363
"6713",15.5,"Pa14_18520",4.456,"trial_4",4.55,0.0818769401805741
"6714",15.5,"Pa14_01960",4.051,"trial_4",4.05975,0.11277734332155
"6715",15.5,"Pa14_09480",4.364,"trial_4",4.404,0.145946908154986
"6716",15.5,"Pa14_19120",4.558,"trial_4",4.37725,0.180089040477204
"6717",15.5,"Pa14_48650",4.196,"trial_4",4.33825,0.130569505755874
"6718",15.5,"Pa14_58770",4.749,"trial_4",4.6105,0.116594382368963
"6719",15.5,"Pa14_06570",4.728,"trial_4",4.60225,0.113289728131018
"6720",15.5,"Pa14_32750",4.302,"trial_4",4.34325,0.103267754728505
"6721",15.5,"Pa14_62830",3.341,"trial_4",3.8655,0.17890104341041
"6722",15.5,"Pa14_17250",4.512,"trial_4",4.4915,0.128347510039476
"6723",15.5,"Pa14_20440",4.671,"trial_4",4.4165,0.181309358096413
"6724",15.5,"Pa14_68350",4.292,"trial_4",4.32725,0.0855836579026626
"6725",15.5,"Pa14_72840",4.519,"trial_4",4.45575,0.083477916241363
"6726",15.5,"Pa14",4.732,"trial_4",4.553,0.15366684743301
"6727",15.75,"Pa14_51430",4.481,"trial_4",5.0375,0.205483373212206
"6728",15.75,"Pa14_16930",3.105,"trial_4",3.57275,0.447950215797842
"6729",15.75,"Pa14_09810",4.037,"trial_4",4.551,0.330959463781694
"6730",15.75,"Pa14_64590",3.932,"trial_4",3.8675,0.0689184300459608
"6731",15.75,"Pa14_05300",3.779,"trial_4",3.8175,0.176977164251964
"6732",15.75,"Pa14_18520",4.474,"trial_4",4.54875,0.0828798075528655
"6733",15.75,"Pa14_01960",4.018,"trial_4",4.03075,0.112553228148582
"6734",15.75,"Pa14_09480",4.44,"trial_4",4.40375,0.156054143915929
"6735",15.75,"Pa14_19120",4.546,"trial_4",4.3525,0.186059802214234
"6736",15.75,"Pa14_48650",4.162,"trial_4",4.31025,0.131060021237091
"6737",15.75,"Pa14_58770",4.753,"trial_4",4.605,0.119286070715179
"6738",15.75,"Pa14_06570",4.723,"trial_4",4.587,0.113637581811652
"6739",15.75,"Pa14_32750",4.309,"trial_4",4.33,0.105115016370958
"6740",15.75,"Pa14_62830",3.397,"trial_4",3.912,0.177413828848449
"6741",15.75,"Pa14_17250",4.486,"trial_4",4.47525,0.13773850526753
"6742",15.75,"Pa14_20440",4.675,"trial_4",4.40275,0.190477634295123
"6743",15.75,"Pa14_68350",4.293,"trial_4",4.3065,0.0835608560671003
"6744",15.75,"Pa14_72840",4.528,"trial_4",4.4445,0.0877596148578604
"6745",15.75,"Pa14",4.73,"trial_4",4.55575,0.15375433598222
"6746",16,"Pa14_51430",4.502,"trial_4",5.05725,0.203517556572728
"6747",16,"Pa14_16930",3.097,"trial_4",3.567,0.452338184695183
"6748",16,"Pa14_09810",3.984,"trial_4",4.539,0.349215072221499
"6749",16,"Pa14_64590",3.897,"trial_4",3.83475,0.0692536100142079
"6750",16,"Pa14_05300",3.746,"trial_4",3.783,0.1770889606949
"6751",16,"Pa14_18520",4.486,"trial_4",4.548,0.0861423240921673
"6752",16,"Pa14_01960",3.981,"trial_4",3.99625,0.112797292372941
"6753",16,"Pa14_09480",4.479,"trial_4",4.39425,0.160326424833837
"6754",16,"Pa14_19120",4.558,"trial_4",4.3405,0.195190718700113
"6755",16,"Pa14_48650",4.135,"trial_4",4.2815,0.129518660174252
"6756",16,"Pa14_58770",4.764,"trial_4",4.6015,0.119898220726303
"6757",16,"Pa14_06570",4.764,"trial_4",4.5865,0.120996212061921
"6758",16,"Pa14_32750",4.321,"trial_4",4.3195,0.110708701856117
"6759",16,"Pa14_62830",3.46,"trial_4",3.9345,0.163949433261194
"6760",16,"Pa14_17250",4.458,"trial_4",4.4565,0.142310985755375
"6761",16,"Pa14_20440",4.656,"trial_4",4.38525,0.19485523472568
"6762",16,"Pa14_68350",4.298,"trial_4",4.28925,0.0909701187203799
"6763",16,"Pa14_72840",4.523,"trial_4",4.43675,0.086041051248808
"6764",16,"Pa14",4.718,"trial_4",4.546,0.158520240558317
"6765",16.25,"Pa14_51430",4.523,"trial_4",5.048,0.193561790306524
"6766",16.25,"Pa14_16930",3.088,"trial_4",3.5555,0.449955831165682
"6767",16.25,"Pa14_09810",3.941,"trial_4",4.53625,0.374685507014438
"6768",16.25,"Pa14_64590",3.855,"trial_4",3.798,0.0670795547590074
"6769",16.25,"Pa14_05300",3.71,"trial_4",3.74925,0.177249529853631
"6770",16.25,"Pa14_18520",4.489,"trial_4",4.53925,0.0859363863564205
"6771",16.25,"Pa14_01960",3.95,"trial_4",3.9655,0.112795907136149
"6772",16.25,"Pa14_09480",4.53,"trial_4",4.381,0.176086153156156
"6773",16.25,"Pa14_19120",4.55,"trial_4",4.31925,0.195213291470296
"6774",16.25,"Pa14_48650",4.103,"trial_4",4.255,0.128475678632183
"6775",16.25,"Pa14_58770",4.761,"trial_4",4.59975,0.122880277099297
"6776",16.25,"Pa14_06570",4.777,"trial_4",4.5835,0.125938146193545
"6777",16.25,"Pa14_32750",4.336,"trial_4",4.3105,0.109740223558487
"6778",16.25,"Pa14_62830",3.514,"trial_4",3.96025,0.153159162855726
"6779",16.25,"Pa14_17250",4.428,"trial_4",4.4455,0.143564445459173
"6780",16.25,"Pa14_20440",4.638,"trial_4",4.37625,0.203460223385309
"6781",16.25,"Pa14_68350",4.289,"trial_4",4.2585,0.0976093404000526
"6782",16.25,"Pa14_72840",4.519,"trial_4",4.409,0.0999408158194972
"6783",16.25,"Pa14",4.737,"trial_4",4.54075,0.159313305052236
"6784",16.5,"Pa14_51430",4.539,"trial_4",5.0575,0.190570415682323
"6785",16.5,"Pa14_16930",3.088,"trial_4",3.5445,0.447185550601388
"6786",16.5,"Pa14_09810",3.893,"trial_4",4.513,0.389132154072795
"6787",16.5,"Pa14_64590",3.817,"trial_4",3.767,0.0726727826172449
"6788",16.5,"Pa14_05300",3.67,"trial_4",3.7125,0.175410233452898
"6789",16.5,"Pa14_18520",4.503,"trial_4",4.53125,0.0847047568518635
"6790",16.5,"Pa14_01960",3.916,"trial_4",3.93025,0.109534146121959
"6791",16.5,"Pa14_09480",4.546,"trial_4",4.37125,0.183900958398808
"6792",16.5,"Pa14_19120",4.539,"trial_4",4.2925,0.20118917300226
"6793",16.5,"Pa14_48650",4.071,"trial_4",4.2235,0.124783479141538
"6794",16.5,"Pa14_58770",4.755,"trial_4",4.58725,0.123858370057632
"6795",16.5,"Pa14_06570",4.765,"trial_4",4.567,0.128335497817245
"6796",16.5,"Pa14_32750",4.338,"trial_4",4.29125,0.11721943453768
"6797",16.5,"Pa14_62830",3.549,"trial_4",3.96825,0.144691266149689
"6798",16.5,"Pa14_17250",4.399,"trial_4",4.4245,0.149551830480272
"6799",16.5,"Pa14_20440",4.653,"trial_4",4.36375,0.210165956250451
"6800",16.5,"Pa14_68350",4.269,"trial_4",4.2325,0.101415399882529
"6801",16.5,"Pa14_72840",4.52,"trial_4",4.40325,0.102456799839412
"6802",16.5,"Pa14",4.744,"trial_4",4.53625,0.155512794221783
"6803",16.75,"Pa14_51430",4.553,"trial_4",5.06275,0.184088916468827
"6804",16.75,"Pa14_16930",3.08,"trial_4",3.53875,0.446479072857844
"6805",16.75,"Pa14_09810",3.851,"trial_4",4.50175,0.408859669283566
"6806",16.75,"Pa14_64590",3.774,"trial_4",3.7335,0.0726458303460472
"6807",16.75,"Pa14_05300",3.636,"trial_4",3.67825,0.175577321523406
"6808",16.75,"Pa14_18520",4.495,"trial_4",4.51525,0.0887978744114971
"6809",16.75,"Pa14_01960",3.883,"trial_4",3.90075,0.110592627089995
"6810",16.75,"Pa14_09480",4.542,"trial_4",4.3455,0.189302447598193
"6811",16.75,"Pa14_19120",4.535,"trial_4",4.26925,0.207689020332483
"6812",16.75,"Pa14_48650",4.033,"trial_4",4.1965,0.125185528982653
"6813",16.75,"Pa14_58770",4.762,"trial_4",4.5805,0.123696200426691
"6814",16.75,"Pa14_06570",4.774,"trial_4",4.561,0.131748497777647
"6815",16.75,"Pa14_32750",4.351,"trial_4",4.28025,0.12071410784715
"6816",16.75,"Pa14_62830",3.594,"trial_4",4.004,0.143765433954063
"6817",16.75,"Pa14_17250",4.37,"trial_4",4.4085,0.160580976457363
"6818",16.75,"Pa14_20440",4.64,"trial_4",4.3425,0.213918013890057
"6819",16.75,"Pa14_68350",4.254,"trial_4",4.21325,0.0991525550183488
"6820",16.75,"Pa14_72840",4.503,"trial_4",4.38575,0.102905599944804
"6821",16.75,"Pa14",4.749,"trial_4",4.53375,0.157271196239701
"6822",17,"Pa14_51430",4.566,"trial_4",5.06575,0.176985110013997
"6823",17,"Pa14_16930",3.087,"trial_4",3.531,0.438452011817333
"6824",17,"Pa14_09810",3.816,"trial_4",4.49475,0.429842485685164
"6825",17,"Pa14_64590",3.745,"trial_4",3.69625,0.0690125290557205
"6826",17,"Pa14_05300",3.602,"trial_4",3.64625,0.173550364928071
"6827",17,"Pa14_18520",4.493,"trial_4",4.51025,0.0822874787963919
"6828",17,"Pa14_01960",3.854,"trial_4",3.86975,0.107715965235738
"6829",17,"Pa14_09480",4.574,"trial_4",4.3415,0.196852525172187
"6830",17,"Pa14_19120",4.518,"trial_4",4.24525,0.203609665373069
"6831",17,"Pa14_48650",3.993,"trial_4",4.16775,0.124848157775756
"6832",17,"Pa14_58770",4.771,"trial_4",4.577,0.127228796530765
"6833",17,"Pa14_06570",4.79,"trial_4",4.55075,0.137699779108997
"6834",17,"Pa14_32750",4.363,"trial_4",4.26875,0.124971580102571
"6835",17,"Pa14_62830",3.632,"trial_4",3.9955,0.130047747641652
"6836",17,"Pa14_17250",4.34,"trial_4",4.3855,0.162275742693314
"6837",17,"Pa14_20440",4.664,"trial_4",4.32975,0.220399022608238
"6838",17,"Pa14_68350",4.25,"trial_4",4.184,0.0979396072417419
"6839",17,"Pa14_72840",4.491,"trial_4",4.3695,0.103422676430269
"6840",17,"Pa14",4.748,"trial_4",4.526,0.159502873537334
"6841",17.25,"Pa14_51430",4.574,"trial_4",5.052,0.166735319193825
"6842",17.25,"Pa14_16930",3.072,"trial_4",3.52575,0.441551502281066
"6843",17.25,"Pa14_09810",3.772,"trial_4",4.47625,0.442524834519676
"6844",17.25,"Pa14_64590",3.701,"trial_4",3.658,0.0655146294095195
"6845",17.25,"Pa14_05300",3.569,"trial_4",3.61425,0.173010295936398
"6846",17.25,"Pa14_18520",4.483,"trial_4",4.4965,0.0870914270560924
"6847",17.25,"Pa14_01960",3.819,"trial_4",3.83875,0.106799949282135
"6848",17.25,"Pa14_09480",4.597,"trial_4",4.328,0.205374860519328
"6849",17.25,"Pa14_19120",4.513,"trial_4",4.22175,0.20560535620455
"6850",17.25,"Pa14_48650",3.963,"trial_4",4.14075,0.124155396580254
"6851",17.25,"Pa14_58770",4.757,"trial_4",4.56475,0.126515068272518
"6852",17.25,"Pa14_06570",4.774,"trial_4",4.535,0.137960139170704
"6853",17.25,"Pa14_32750",4.36,"trial_4",4.24975,0.128814708658083
"6854",17.25,"Pa14_62830",3.655,"trial_4",4.02575,0.134180459953502
"6855",17.25,"Pa14_17250",4.308,"trial_4",4.35425,0.162114350074261
"6856",17.25,"Pa14_20440",4.664,"trial_4",4.31825,0.225317692381224
"6857",17.25,"Pa14_68350",4.224,"trial_4",4.154,0.0944007415225113
"6858",17.25,"Pa14_72840",4.487,"trial_4",4.35875,0.102010926702323
"6859",17.25,"Pa14",4.742,"trial_4",4.51475,0.15794322555906
"6860",17.5,"Pa14_51430",4.572,"trial_4",5.05225,0.16621591129211
"6861",17.5,"Pa14_16930",3.082,"trial_4",3.5165,0.432415020553172
"6862",17.5,"Pa14_09810",3.73,"trial_4",4.447,0.452917394970282
"6863",17.5,"Pa14_64590",3.664,"trial_4",3.641,0.0742439672072194
"6864",17.5,"Pa14_05300",3.535,"trial_4",3.58225,0.17351146696016
"6865",17.5,"Pa14_18520",4.476,"trial_4",4.48175,0.0828083882627037
"6866",17.5,"Pa14_01960",3.791,"trial_4",3.80775,0.106921602899819
"6867",17.5,"Pa14_09480",4.617,"trial_4",4.319,0.215171636916517
"6868",17.5,"Pa14_19120",4.502,"trial_4",4.1975,0.210340002535577
"6869",17.5,"Pa14_48650",3.927,"trial_4",4.111,0.123325450198516
"6870",17.5,"Pa14_58770",4.762,"trial_4",4.55775,0.126939207891022
"6871",17.5,"Pa14_06570",4.777,"trial_4",4.52525,0.140876053678402
"6872",17.5,"Pa14_32750",4.363,"trial_4",4.23475,0.133126740990181
"6873",17.5,"Pa14_62830",3.7,"trial_4",4.041,0.126640567486621
"6874",17.5,"Pa14_17250",4.28,"trial_4",4.33425,0.16676499182982
"6875",17.5,"Pa14_20440",4.655,"trial_4",4.2945,0.224464733681411
"6876",17.5,"Pa14_68350",4.209,"trial_4",4.1195,0.0945643519867114
"6877",17.5,"Pa14_72840",4.477,"trial_4",4.34625,0.102157863949217
"6878",17.5,"Pa14",4.746,"trial_4",4.5025,0.157450785961836
"6879",17.75,"Pa14_51430",4.585,"trial_4",5.044,0.156691310118547
"6880",17.75,"Pa14_16930",3.08,"trial_4",3.51075,0.431682440188
"6881",17.75,"Pa14_09810",3.75,"trial_4",4.46175,0.466957952246952
"6882",17.75,"Pa14_64590",3.631,"trial_4",3.602,0.063562305391377
"6883",17.75,"Pa14_05300",3.502,"trial_4",3.552,0.17247173681505
"6884",17.75,"Pa14_18520",4.473,"trial_4",4.4655,0.0831068589227145
"6885",17.75,"Pa14_01960",3.758,"trial_4",3.77725,0.10497569163065
"6886",17.75,"Pa14_09480",4.637,"trial_4",4.30625,0.223247760347108
"6887",17.75,"Pa14_19120",4.487,"trial_4",4.1705,0.209302213716594
"6888",17.75,"Pa14_48650",3.9,"trial_4",4.085,0.121632643644706
"6889",17.75,"Pa14_58770",4.76,"trial_4",4.54775,0.127128789684582
"6890",17.75,"Pa14_06570",4.795,"trial_4",4.5145,0.147987893648996
"6891",17.75,"Pa14_32750",4.362,"trial_4",4.21875,0.138371104281205
"6892",17.75,"Pa14_62830",3.728,"trial_4",4.0335,0.116597955956926
"6893",17.75,"Pa14_17250",4.252,"trial_4",4.31125,0.16755913135368
"6894",17.75,"Pa14_20440",4.679,"trial_4",4.28425,0.231554664172415
"6895",17.75,"Pa14_68350",4.204,"trial_4",4.10025,0.0955339163159694
"6896",17.75,"Pa14_72840",4.463,"trial_4",4.333,0.102309171957683
"6897",17.75,"Pa14",4.739,"trial_4",4.48775,0.155355171032916
"6898",18,"Pa14_51430",4.586,"trial_4",5.03975,0.154522584649192
"6899",18,"Pa14_16930",3.072,"trial_4",3.5075,0.433736575200509
"6900",18,"Pa14_09810",3.811,"trial_4",4.47575,0.473890172754546
"6901",18,"Pa14_64590",3.598,"trial_4",3.5785,0.0577732637125513
"6902",18,"Pa14_05300",3.469,"trial_4",3.51975,0.170918779444117
"6903",18,"Pa14_18520",4.466,"trial_4",4.455,0.0792012205293159
"6904",18,"Pa14_01960",3.73,"trial_4",3.7495,0.103767769562615
"6905",18,"Pa14_09480",4.655,"trial_4",4.29725,0.233222488552598
"6906",18,"Pa14_19120",4.464,"trial_4",4.14625,0.209567560705373
"6907",18,"Pa14_48650",3.867,"trial_4",4.05625,0.122091751700651
"6908",18,"Pa14_58770",4.757,"trial_4",4.537,0.127670800629327
"6909",18,"Pa14_06570",4.771,"trial_4",4.495,0.150728785129672
"6910",18,"Pa14_32750",4.362,"trial_4",4.206,0.142258567404568
"6911",18,"Pa14_62830",3.752,"trial_4",4.0385,0.111320483290363
"6912",18,"Pa14_17250",4.224,"trial_4",4.29075,0.170502871432321
"6913",18,"Pa14_20440",4.577,"trial_4",4.24225,0.219906940545313
"6914",18,"Pa14_68350",4.165,"trial_4",4.067,0.0990479681770405
"6915",18,"Pa14_72840",4.463,"trial_4",4.315,0.107614280341102
"6916",18,"Pa14",4.732,"trial_4",4.4685,0.154864187811988
"6917",18.25,"Pa14_51430",4.585,"trial_4",5.023,0.147934670265853
"6918",18.25,"Pa14_16930",3.053,"trial_4",3.497,0.429762919138758
"6919",18.25,"Pa14_09810",3.875,"trial_4",4.48425,0.477803895442471
"6920",18.25,"Pa14_64590",3.561,"trial_4",3.5675,0.0723676953711622
"6921",18.25,"Pa14_05300",3.434,"trial_4",3.4885,0.170822763900678
"6922",18.25,"Pa14_18520",4.452,"trial_4",4.4325,0.0778957636845548
"6923",18.25,"Pa14_01960",3.7,"trial_4",3.7195,0.102241951598484
"6924",18.25,"Pa14_09480",4.665,"trial_4",4.27875,0.239405992336589
"6925",18.25,"Pa14_19120",4.451,"trial_4",4.1175,0.210102554323676
"6926",18.25,"Pa14_48650",3.844,"trial_4",4.02825,0.120167504620287
"6927",18.25,"Pa14_58770",4.742,"trial_4",4.51725,0.123696789907149
"6928",18.25,"Pa14_06570",4.762,"trial_4",4.4765,0.154831359872604
"6929",18.25,"Pa14_32750",4.367,"trial_4",4.19375,0.147013817377823
"6930",18.25,"Pa14_62830",3.776,"trial_4",4.052,0.110070431996972
"6931",18.25,"Pa14_17250",4.199,"trial_4",4.264,0.167798986886095
