"","Strain","Plate","Chemical","corr_OD595","trial","chem_mean"
"3552","PA14","PM2","3-Hydroxy-2-butanone",0.034,"trial_1",0.0413333333333333
"3553","PA14","PM2","Negative Control",0,"trial_2",0
"3554","PA14","PM2","Chondroitin Sulfate C",0.034,"trial_2",0.036
"3555","PA14","PM2","a-Cyclodextrin",0.01,"trial_2",0.0263333333333333
"3556","PA14","PM2","b-Cyclodextrin",0.043,"trial_2",0.039
"3557","PA14","PM2","g-Cyclodextrin",0.042,"trial_2",0.0306666666666667
"3558","PA14","PM2","Dextrin",0.132,"trial_2",0.120333333333333
"3559","PA14","PM2","Gelatin",1.154,"trial_2",0.633333333333333
"3560","PA14","PM2","Glycogen",0.091,"trial_2",0.0543333333333333
"3561","PA14","PM2","Inulin",0.056,"trial_2",0.0693333333333333
"3562","PA14","PM2","Laminarin",0.097,"trial_2",0.105
"3563","PA14","PM2","Mannan",0.032,"trial_2",0.0243333333333333
"3564","PA14","PM2","Pectin",0,"trial_2",0.0223333333333333
"3565","PA14","PM2","N-Acetyl-D-Galactosamine",0.033,"trial_2",0.026
"3566","PA14","PM2","N-Acetyl-Neuraminic acid",0.129,"trial_2",0.127
"3567","PA14","PM2","b-D-Allose",0.291,"trial_2",0.230666666666667
"3568","PA14","PM2","Amygdalin",0.123,"trial_2",0.101
"3569","PA14","PM2","D-Arabinose",0.81,"trial_2",0.745
"3570","PA14","PM2","D-Arabitol",0.389,"trial_2",0.327666666666667
"3571","PA14","PM2","L-Arabitol",0.076,"trial_2",0.0536666666666667
"3572","PA14","PM2","Arbutin",0.112,"trial_2",0.0636666666666667
"3573","PA14","PM2","2-Deoxy-D-Ribose",0.768,"trial_2",0.693
"3574","PA14","PM2","i-Erythritol",0.084,"trial_2",0.0593333333333333
"3575","PA14","PM2","D-Fucose",0.354,"trial_2",0.357333333333333
"3576","PA14","PM2","3-O-b-D-Galactopyranosyl-D-Arabinose",0.344,"trial_2",0.446666666666667
"3577","PA14","PM2","Gentiobiose",0.096,"trial_2",0.062
"3578","PA14","PM2","L-Glucose",0.141,"trial_2",0.0726666666666667
"3579","PA14","PM2","D-Lactitol",0.163,"trial_2",0.132
"3580","PA14","PM2","D-Melezitose",0.156,"trial_2",0.100333333333333
"3581","PA14","PM2","Maltitol",0.174,"trial_2",0.11
"3582","PA14","PM2","a-Methyl D-Glucoside",0.176,"trial_2",0.0963333333333333
"3583","PA14","PM2","b-Methyl D-Galactoside",0.074,"trial_2",0.0443333333333333
"3584","PA14","PM2","3-O-Methyl-D-Glucose",0.226,"trial_2",0.172333333333333
"3585","PA14","PM2","b-Methyl-D-Glucuronic acid",0.166,"trial_2",0.09
"3586","PA14","PM2","a-Methyl D-Mannoside",0.191,"trial_2",0.108666666666667
"3587","PA14","PM2","b-Methyl D-Xyloside",0.031,"trial_2",0.0156666666666667
"3588","PA14","PM2","Palatinose",0.414,"trial_2",0.373333333333333
"3589","PA14","PM2","D-Raffinose",0.043,"trial_2",0.0393333333333333
"3590","PA14","PM2","Salicin",0.097,"trial_2",0.0746666666666667
"3591","PA14","PM2","Sedoheptulosan",0.19,"trial_2",0.122333333333333
"3592","PA14","PM2","L-Sorbose",0.344,"trial_2",0.229
"3593","PA14","PM2","Stachyose",0.169,"trial_2",0.108666666666667
"3594","PA14","PM2","D-Tagatose",0.915,"trial_2",0.676333333333333
"3595","PA14","PM2","Turanose",0.167,"trial_2",0.085
"3596","PA14","PM2","Xylitol",0.225,"trial_2",0.115333333333333
"3597","PA14","PM2","N-Acetyl-D-Glucosaminitol",0.266,"trial_2",0.147
"3598","PA14","PM2","g-Amino-n-Butyric acid",3.449,"trial_2",2.711
"3599","PA14","PM2","d-Amino-n-Valeric acid",0.533,"trial_2",0.611
"3600","PA14","PM2","Butyric acid",0.853,"trial_2",0.89
"3601","PA14","PM2","Capric acid",0.495,"trial_2",0.393333333333333
"3602","PA14","PM2","Caproic acid",1.13,"trial_2",0.791666666666667
"3603","PA14","PM2","Citraconic acid",0.124,"trial_2",0.096
"3604","PA14","PM2","Citramalic acid",2.442,"trial_2",2.21666666666667
"3605","PA14","PM2","D-Glucosamine",1.451,"trial_2",1.384
"3606","PA14","PM2","2-Hydroxybenzoic acid",0.071,"trial_2",0.0416666666666667
"3607","PA14","PM2","4-Hydroxybenzoic acid",1.446,"trial_2",1.18766666666667
"3608","PA14","PM2","b-Hydroxybutyric acid",2.57,"trial_2",2.168
"3609","PA14","PM2","g-Hydroxybutyric acid",0.105,"trial_2",0.057
"3610","PA14","PM2","a-Ketovaleric acid",1.182,"trial_2",1.153
"3611","PA14","PM2","Itaconic acid",1.404,"trial_2",1.45
"3612","PA14","PM2","5-Keto-D-Gluconic acid",1.296,"trial_2",1.15433333333333
"3613","PA14","PM2","D-Lactic acid Methyl Ester",1.932,"trial_2",2.066
"3614","PA14","PM2","Malonic acid",1.616,"trial_2",1.70233333333333
"3615","PA14","PM2","Melibionic acid",0.226,"trial_2",0.187333333333333
"3616","PA14","PM2","Oxalic acid",0.174,"trial_2",0.132333333333333
"3617","PA14","PM2","Oxalomalic acid",0.327,"trial_2",0.272
"3618","PA14","PM2","Quinic acid",0.152,"trial_2",0.0916666666666667
"3619","PA14","PM2","D-Ribono-1,4-Lactone",0.149,"trial_2",0.0926666666666667
"3620","PA14","PM2","Sebacic acid",0.22,"trial_2",0.217
"3621","PA14","PM2","Sorbic acid",1.01,"trial_2",0.891
"3622","PA14","PM2","Succinamic acid",2.062,"trial_2",1.54666666666667
"3623","PA14","PM2","D-Tartaric acid",0.159,"trial_2",0.0983333333333333
"3624","PA14","PM2","L-Tartaric acid",0.067,"trial_2",0.0876666666666667
"3625","PA14","PM2","Acetamide",0.118,"trial_2",0.102
"3626","PA14","PM2","L-Alaninamide",0.734,"trial_2",0.477333333333333
"3627","PA14","PM2","N-Acetyl-L-Glutamic acid",2.48,"trial_2",2.41566666666667
"3628","PA14","PM2","L-Arginine",3.211,"trial_2",2.91533333333333
"3629","PA14","PM2","Glycine",0.474,"trial_2",0.454333333333333
"3630","PA14","PM2","L-Histidine",3.157,"trial_2",2.75666666666667
"3631","PA14","PM2","L-Homoserine",0.488,"trial_2",0.320666666666667
"3632","PA14","PM2","Hydroxy-L-Proline",2.002,"trial_2",1.58233333333333
"3633","PA14","PM2","L-Isoleucine",2.072,"trial_2",1.60966666666667
"3634","PA14","PM2","L-Leucine",1.13,"trial_2",0.836666666666667
"3635","PA14","PM2","L-Lysine",0.284,"trial_2",0.208333333333333
"3636","PA14","PM2","L-Methionine",0.114,"trial_2",0.0983333333333333
"3637","PA14","PM2","L-Ornithine",0.424,"trial_2",0.596333333333333
"3638","PA14","PM2","L-Phenylalanine",0.097,"trial_2",0.136333333333333
"3639","PA14","PM2","L-Pyroglutamic acid",2.354,"trial_2",2.60866666666667
"3640","PA14","PM2","L-Valine",0.233,"trial_2",0.150666666666667
"3641","PA14","PM2","DL-Carnitine",0.666,"trial_2",0.771666666666667
"3642","PA14","PM2","sec-Butylamine",0.192,"trial_2",0.136666666666667
"3643","PA14","PM2","DL-Octopamine",2.077,"trial_2",2.13566666666667
"3644","PA14","PM2","Putrescine",3.008,"trial_2",2.56233333333333
"3645","PA14","PM2","Dihydroxyacetone",1.273,"trial_2",1.21366666666667
"3646","PA14","PM2","2,3-Butanediol",0.131,"trial_2",0.101333333333333
"3647","PA14","PM2","2,3-Butanedione",0.182,"trial_2",0.125333333333333
"3648","PA14","PM2","3-Hydroxy-2-butanone",0.09,"trial_2",0.0413333333333333
"3649","PA14","PM2","Negative Control",0,"trial_3",0
"3650","PA14","PM2","Chondroitin Sulfate C",0,"trial_3",0.036
"3651","PA14","PM2","a-Cyclodextrin",0,"trial_3",0.0263333333333333
"3652","PA14","PM2","b-Cyclodextrin",0,"trial_3",0.039
"3653","PA14","PM2","g-Cyclodextrin",0,"trial_3",0.0306666666666667
"3654","PA14","PM2","Dextrin",0.044,"trial_3",0.120333333333333
"3655","PA14","PM2","Gelatin",0.345,"trial_3",0.633333333333333
"3656","PA14","PM2","Glycogen",0.005,"trial_3",0.0543333333333333
"3657","PA14","PM2","Inulin",0.02,"trial_3",0.0693333333333333
"3658","PA14","PM2","Laminarin",0.07,"trial_3",0.105
"3659","PA14","PM2","Mannan",0,"trial_3",0.0243333333333333
"3660","PA14","PM2","Pectin",0.014,"trial_3",0.0223333333333333
"3661","PA14","PM2","N-Acetyl-D-Galactosamine",0,"trial_3",0.026
"3662","PA14","PM2","N-Acetyl-Neuraminic acid",0.12,"trial_3",0.127
"3663","PA14","PM2","b-D-Allose",0.239,"trial_3",0.230666666666667
"3664","PA14","PM2","Amygdalin",0.064,"trial_3",0.101
"3665","PA14","PM2","D-Arabinose",0.656,"trial_3",0.745
"3666","PA14","PM2","D-Arabitol",0.194,"trial_3",0.327666666666667
"3667","PA14","PM2","L-Arabitol",0.009,"trial_3",0.0536666666666667
"3668","PA14","PM2","Arbutin",0.016,"trial_3",0.0636666666666667
"3669","PA14","PM2","2-Deoxy-D-Ribose",0.657,"trial_3",0.693
"3670","PA14","PM2","i-Erythritol",0,"trial_3",0.0593333333333333
"3671","PA14","PM2","D-Fucose",0.442,"trial_3",0.357333333333333
"3672","PA14","PM2","3-O-b-D-Galactopyranosyl-D-Arabinose",0.628,"trial_3",0.446666666666667
"3673","PA14","PM2","Gentiobiose",0,"trial_3",0.062
"3674","PA14","PM2","L-Glucose",0.023,"trial_3",0.0726666666666667
"3675","PA14","PM2","D-Lactitol",0.099,"trial_3",0.132
"3676","PA14","PM2","D-Melezitose",0.023,"trial_3",0.100333333333333
"3677","PA14","PM2","Maltitol",0.027,"trial_3",0.11
"3678","PA14","PM2","a-Methyl D-Glucoside",0.014,"trial_3",0.0963333333333333
"3679","PA14","PM2","b-Methyl D-Galactoside",0,"trial_3",0.0443333333333333
"3680","PA14","PM2","3-O-Methyl-D-Glucose",0.133,"trial_3",0.172333333333333
"3681","PA14","PM2","b-Methyl-D-Glucuronic acid",0.018,"trial_3",0.09
"3682","PA14","PM2","a-Methyl D-Mannoside",0.032,"trial_3",0.108666666666667
"3683","PA14","PM2","b-Methyl D-Xyloside",0,"trial_3",0.0156666666666667
"3684","PA14","PM2","Palatinose",0.426,"trial_3",0.373333333333333
"3685","PA14","PM2","D-Raffinose",0,"trial_3",0.0393333333333333
"3686","PA14","PM2","Salicin",0.01,"trial_3",0.0746666666666667
"3687","PA14","PM2","Sedoheptulosan",0.048,"trial_3",0.122333333333333
"3688","PA14","PM2","L-Sorbose",0.12,"trial_3",0.229
"3689","PA14","PM2","Stachyose",0.029,"trial_3",0.108666666666667
"3690","PA14","PM2","D-Tagatose",0.444,"trial_3",0.676333333333333
"3691","PA14","PM2","Turanose",0,"trial_3",0.085
"3692","PA14","PM2","Xylitol",0.019,"trial_3",0.115333333333333
"3693","PA14","PM2","N-Acetyl-D-Glucosaminitol",0.04,"trial_3",0.147
"3694","PA14","PM2","g-Amino-n-Butyric acid",2.146,"trial_3",2.711
"3695","PA14","PM2","d-Amino-n-Valeric acid",0.28,"trial_3",0.611
"3696","PA14","PM2","Butyric acid",0.283,"trial_3",0.89
"3697","PA14","PM2","Capric acid",0.309,"trial_3",0.393333333333333
"3698","PA14","PM2","Caproic acid",0.293,"trial_3",0.791666666666667
"3699","PA14","PM2","Citraconic acid",0.03,"trial_3",0.096
"3700","PA14","PM2","Citramalic acid",1.495,"trial_3",2.21666666666667
"3701","PA14","PM2","D-Glucosamine",1.358,"trial_3",1.384
"3702","PA14","PM2","2-Hydroxybenzoic acid",0,"trial_3",0.0416666666666667
"3703","PA14","PM2","4-Hydroxybenzoic acid",0.828,"trial_3",1.18766666666667
"3704","PA14","PM2","b-Hydroxybutyric acid",1.617,"trial_3",2.168
"3705","PA14","PM2","g-Hydroxybutyric acid",0,"trial_3",0.057
"3706","PA14","PM2","a-Ketovaleric acid",1.126,"trial_3",1.153
"3707","PA14","PM2","Itaconic acid",1.277,"trial_3",1.45
"3708","PA14","PM2","5-Keto-D-Gluconic acid",1.088,"trial_3",1.15433333333333
"3709","PA14","PM2","D-Lactic acid Methyl Ester",1.733,"trial_3",2.066
"3710","PA14","PM2","Malonic acid",1.312,"trial_3",1.70233333333333
"3711","PA14","PM2","Melibionic acid",0.108,"trial_3",0.187333333333333
"3712","PA14","PM2","Oxalic acid",0.057,"trial_3",0.132333333333333
"3713","PA14","PM2","Oxalomalic acid",0.247,"trial_3",0.272
"3714","PA14","PM2","Quinic acid",0.031,"trial_3",0.0916666666666667
"3715","PA14","PM2","D-Ribono-1,4-Lactone",0.02,"trial_3",0.0926666666666667
"3716","PA14","PM2","Sebacic acid",0.168,"trial_3",0.217
"3717","PA14","PM2","Sorbic acid",0.736,"trial_3",0.891
"3718","PA14","PM2","Succinamic acid",0.987,"trial_3",1.54666666666667
"3719","PA14","PM2","D-Tartaric acid",0.036,"trial_3",0.0983333333333333
"3720","PA14","PM2","L-Tartaric acid",0.071,"trial_3",0.0876666666666667
"3721","PA14","PM2","Acetamide",0.037,"trial_3",0.102
"3722","PA14","PM2","L-Alaninamide",0.326,"trial_3",0.477333333333333
"3723","PA14","PM2","N-Acetyl-L-Glutamic acid",1.988,"trial_3",2.41566666666667
"3724","PA14","PM2","L-Arginine",2.544,"trial_3",2.91533333333333
"3725","PA14","PM2","Glycine",0.426,"trial_3",0.454333333333333
"3726","PA14","PM2","L-Histidine",1.929,"trial_3",2.75666666666667
"3727","PA14","PM2","L-Homoserine",0.166,"trial_3",0.320666666666667
"3728","PA14","PM2","Hydroxy-L-Proline",0.887,"trial_3",1.58233333333333
"3729","PA14","PM2","L-Isoleucine",1.058,"trial_3",1.60966666666667
"3730","PA14","PM2","L-Leucine",0.3,"trial_3",0.836666666666667
"3731","PA14","PM2","L-Lysine",0.132,"trial_3",0.208333333333333
"3732","PA14","PM2","L-Methionine",0.057,"trial_3",0.0983333333333333
"3733","PA14","PM2","L-Ornithine",0.294,"trial_3",0.596333333333333
"3734","PA14","PM2","L-Phenylalanine",0.053,"trial_3",0.136333333333333
"3735","PA14","PM2","L-Pyroglutamic acid",2.143,"trial_3",2.60866666666667
"3736","PA14","PM2","L-Valine",0.012,"trial_3",0.150666666666667
"3737","PA14","PM2","DL-Carnitine",0.175,"trial_3",0.771666666666667
"3738","PA14","PM2","sec-Butylamine",0.07,"trial_3",0.136666666666667
"3739","PA14","PM2","DL-Octopamine",1.548,"trial_3",2.13566666666667
"3740","PA14","PM2","Putrescine",2.583,"trial_3",2.56233333333333
"3741","PA14","PM2","Dihydroxyacetone",1.157,"trial_3",1.21366666666667
"3742","PA14","PM2","2,3-Butanediol",0.013,"trial_3",0.101333333333333
"3743","PA14","PM2","2,3-Butanedione",0.067,"trial_3",0.125333333333333
"3744","PA14","PM2","3-Hydroxy-2-butanone",0,"trial_3",0.0413333333333333
"3745","JV531","PM2","Negative Control",0,"trial_1",0
"3746","JV531","PM2","Chondroitin Sulfate C",0,"trial_1",0.00533333333333334
"3747","JV531","PM2","a-Cyclodextrin",0.025,"trial_1",0.026
"3748","JV531","PM2","b-Cyclodextrin",0.072,"trial_1",0.082
"3749","JV531","PM2","g-Cyclodextrin",0.015,"trial_1",0.0213333333333333
"3750","JV531","PM2","Dextrin",0.463,"trial_1",0.457666666666667
"3751","JV531","PM2","Gelatin",0.028,"trial_1",0.0356666666666667
"3752","JV531","PM2","Glycogen",0.123,"trial_1",0.114666666666667
"3753","JV531","PM2","Inulin",0.003,"trial_1",0.0476666666666667
"3754","JV531","PM2","Laminarin",0,"trial_1",0.00333333333333334
"3755","JV531","PM2","Mannan",0,"trial_1",0.000666666666666667
"3756","JV531","PM2","Pectin",0.091,"trial_1",0.12
"3757","JV531","PM2","N-Acetyl-D-Galactosamine",0.074,"trial_1",0.055
"3758","JV531","PM2","N-Acetyl-Neuraminic acid",0.177,"trial_1",0.195666666666667
"3759","JV531","PM2","b-D-Allose",0.269,"trial_1",0.309333333333333
"3760","JV531","PM2","Amygdalin",0.124,"trial_1",0.0996666666666667
"3761","JV531","PM2","D-Arabinose",0.024,"trial_1",0.067
"3762","JV531","PM2","D-Arabitol",0,"trial_1",0.019
"3763","JV531","PM2","L-Arabitol",0,"trial_1",0.016
"3764","JV531","PM2","Arbutin",0,"trial_1",0.019
"3765","JV531","PM2","2-Deoxy-D-Ribose",0,"trial_1",0
"3766","JV531","PM2","i-Erythritol",0,"trial_1",0.00133333333333333
"3767","JV531","PM2","D-Fucose",0,"trial_1",0.00166666666666667
"3768","JV531","PM2","3-O-b-D-Galactopyranosyl-D-Arabinose",0.264,"trial_1",0.416666666666667
"3769","JV531","PM2","Gentiobiose",0,"trial_1",0.0336666666666667
"3770","JV531","PM2","L-Glucose",0.018,"trial_1",0.0213333333333333
"3771","JV531","PM2","D-Lactitol",0.013,"trial_1",0.029
"3772","JV531","PM2","D-Melezitose",0.191,"trial_1",0.126333333333333
"3773","JV531","PM2","Maltitol",0.044,"trial_1",0.036
"3774","JV531","PM2","a-Methyl D-Glucoside",0,"trial_1",0.005
"3775","JV531","PM2","b-Methyl D-Galactoside",0.253,"trial_1",0.277666666666667
"3776","JV531","PM2","3-O-Methyl-D-Glucose",0.00700000000000001,"trial_1",0.0203333333333334
"3777","JV531","PM2","b-Methyl-D-Glucuronic acid",0.05,"trial_1",0.038
"3778","JV531","PM2","a-Methyl D-Mannoside",0.062,"trial_1",0.0573333333333334
"3779","JV531","PM2","b-Methyl D-Xyloside",0,"trial_1",0.00800000000000001
"3780","JV531","PM2","Palatinose",0,"trial_1",0.039
"3781","JV531","PM2","D-Raffinose",0.016,"trial_1",0.02
"3782","JV531","PM2","Salicin",0,"trial_1",0.0406666666666667
"3783","JV531","PM2","Sedoheptulosan",0.012,"trial_1",0.0576666666666667
"3784","JV531","PM2","L-Sorbose",0.044,"trial_1",0.0393333333333334
"3785","JV531","PM2","Stachyose",0.044,"trial_1",0.027
"3786","JV531","PM2","D-Tagatose",0,"trial_1",0.049
"3787","JV531","PM2","Turanose",0.096,"trial_1",0.129666666666667
"3788","JV531","PM2","Xylitol",0.022,"trial_1",0.0146666666666667
"3789","JV531","PM2","N-Acetyl-D-Glucosaminitol",0.07,"trial_1",0.06
"3790","JV531","PM2","g-Amino-n-Butyric acid",0.00900000000000001,"trial_1",0.019
"3791","JV531","PM2","d-Amino-n-Valeric acid",0.00700000000000001,"trial_1",0.0213333333333334
"3792","JV531","PM2","Butyric acid",0,"trial_1",0.000666666666666667
"3793","JV531","PM2","Capric acid",0.092,"trial_1",0.103333333333333
"3794","JV531","PM2","Caproic acid",0,"trial_1",0.0273333333333334
"3795","JV531","PM2","Citraconic acid",0.00700000000000001,"trial_1",0.024
"3796","JV531","PM2","Citramalic acid",0,"trial_1",0.021
"3797","JV531","PM2","D-Glucosamine",0.322,"trial_1",0.327
"3798","JV531","PM2","2-Hydroxybenzoic acid",0,"trial_1",0
"3799","JV531","PM2","4-Hydroxybenzoic acid",0,"trial_1",0.0103333333333333
"3800","JV531","PM2","b-Hydroxybutyric acid",0.01,"trial_1",0.0126666666666667
"3801","JV531","PM2","g-Hydroxybutyric acid",0.74,"trial_1",0.625333333333333
"3802","JV531","PM2","a-Ketovaleric acid",0.036,"trial_1",0.037
"3803","JV531","PM2","Itaconic acid",0,"trial_1",0.000333333333333334
"3804","JV531","PM2","5-Keto-D-Gluconic acid",0.12,"trial_1",0.139666666666667
"3805","JV531","PM2","D-Lactic acid Methyl Ester",1.153,"trial_1",0.815333333333333
"3806","JV531","PM2","Malonic acid",0.043,"trial_1",0.047
"3807","JV531","PM2","Melibionic acid",0.181,"trial_1",0.219333333333333
"3808","JV531","PM2","Oxalic acid",0.051,"trial_1",0.064
"3809","JV531","PM2","Oxalomalic acid",0.255,"trial_1",0.193
"3810","JV531","PM2","Quinic acid",0.023,"trial_1",0.0346666666666667
"3811","JV531","PM2","D-Ribono-1,4-Lactone",0,"trial_1",0.0213333333333334
"3812","JV531","PM2","Sebacic acid",0.00700000000000001,"trial_1",0.019
"3813","JV531","PM2","Sorbic acid",0.058,"trial_1",0.0893333333333334
"3814","JV531","PM2","Succinamic acid",0.225,"trial_1",0.198666666666667
"3815","JV531","PM2","D-Tartaric acid",0,"trial_1",0.037
"3816","JV531","PM2","L-Tartaric acid",0.053,"trial_1",0.0496666666666667
"3817","JV531","PM2","Acetamide",0,"trial_1",0.0216666666666667
"3818","JV531","PM2","L-Alaninamide",0.826,"trial_1",0.645333333333333
"3819","JV531","PM2","N-Acetyl-L-Glutamic acid",0.073,"trial_1",0.0573333333333333
"3820","JV531","PM2","L-Arginine",0.071,"trial_1",0.0493333333333334
"3821","JV531","PM2","Glycine",0.114,"trial_1",0.0816666666666667
"3822","JV531","PM2","L-Histidine",0.00700000000000001,"trial_1",0.012
"3823","JV531","PM2","L-Homoserine",0,"trial_1",0.015
"3824","JV531","PM2","Hydroxy-L-Proline",0.108,"trial_1",0.0926666666666667
"3825","JV531","PM2","L-Isoleucine",0.015,"trial_1",0.021
"3826","JV531","PM2","L-Leucine",0.04,"trial_1",0.0396666666666667
"3827","JV531","PM2","L-Lysine",0,"trial_1",0.066
"3828","JV531","PM2","L-Methionine",0,"trial_1",0.00700000000000001
"3829","JV531","PM2","L-Ornithine",0.059,"trial_1",0.0713333333333334
"3830","JV531","PM2","L-Phenylalanine",0,"trial_1",0.0493333333333333
"3831","JV531","PM2","L-Pyroglutamic acid",0.072,"trial_1",0.058
"3832","JV531","PM2","L-Valine",0.038,"trial_1",0.0223333333333333
"3833","JV531","PM2","DL-Carnitine",0.103,"trial_1",0.0823333333333333
"3834","JV531","PM2","sec-Butylamine",0,"trial_1",0.0156666666666667
"3835","JV531","PM2","DL-Octopamine",0.026,"trial_1",0.0393333333333334
"3836","JV531","PM2","Putrescine",0.104,"trial_1",0.0923333333333333
"3837","JV531","PM2","Dihydroxyacetone",0.66,"trial_1",0.614666666666667
"3838","JV531","PM2","2,3-Butanediol",0.11,"trial_1",0.0773333333333334
"3839","JV531","PM2","2,3-Butanedione",0,"trial_1",0.012
"3840","JV531","PM2","3-Hydroxy-2-butanone",0,"trial_1",0.0693333333333333
"3841","JV531","PM2","Negative Control",0,"trial_2",0
"3842","JV531","PM2","Chondroitin Sulfate C",0.012,"trial_2",0.00533333333333334
"3843","JV531","PM2","a-Cyclodextrin",0.041,"trial_2",0.026
"3844","JV531","PM2","b-Cyclodextrin",0.113,"trial_2",0.082
"3845","JV531","PM2","g-Cyclodextrin",0.037,"trial_2",0.0213333333333333
"3846","JV531","PM2","Dextrin",0.443,"trial_2",0.457666666666667
"3847","JV531","PM2","Gelatin",0.043,"trial_2",0.0356666666666667
"3848","JV531","PM2","Glycogen",0.116,"trial_2",0.114666666666667
"3849","JV531","PM2","Inulin",0.06,"trial_2",0.0476666666666667
"3850","JV531","PM2","Laminarin",0.003,"trial_2",0.00333333333333334
"3851","JV531","PM2","Mannan",0.002,"trial_2",0.000666666666666667
"3852","JV531","PM2","Pectin",0.135,"trial_2",0.12
"3853","JV531","PM2","N-Acetyl-D-Galactosamine",0.053,"trial_2",0.055
"3854","JV531","PM2","N-Acetyl-Neuraminic acid",0.209,"trial_2",0.195666666666667
"3855","JV531","PM2","b-D-Allose",0.299,"trial_2",0.309333333333333
"3856","JV531","PM2","Amygdalin",0.093,"trial_2",0.0996666666666667
"3857","JV531","PM2","D-Arabinose",0.074,"trial_2",0.067
"3858","JV531","PM2","D-Arabitol",0.046,"trial_2",0.019
"3859","JV531","PM2","L-Arabitol",0.027,"trial_2",0.016
"3860","JV531","PM2","Arbutin",0.029,"trial_2",0.019
"3861","JV531","PM2","2-Deoxy-D-Ribose",0,"trial_2",0
"3862","JV531","PM2","i-Erythritol",0,"trial_2",0.00133333333333333
"3863","JV531","PM2","D-Fucose",0,"trial_2",0.00166666666666667
"3864","JV531","PM2","3-O-b-D-Galactopyranosyl-D-Arabinose",0.428,"trial_2",0.416666666666667
